WeatherID,Timestamp,LocationID,Temperature,Humidity,WeatherCondition,WindSpeed
302,2022-01-13 13:00:00,4,43.692694513727375,76.18070128253314,Windy,17.502672372423042
303,2022-01-13 14:00:00,1,39.25930421792721,99.42534711992563,Stormy,19.418804992092372
304,2022-01-13 15:00:00,4,34.359097213279426,30.519129591838528,Sunny,3.5430704644525113
305,2022-01-13 16:00:00,2,24.313353054499444,41.97852204156156,Sunny,14.441321284075705
306,2022-01-13 17:00:00,2,16.065301202479603,51.56608604781171,Sunny,0.8057103755599693
307,2022-01-13 18:00:00,4,15.475296493488012,53.74625428310651,Rainy,8.108456502783099
308,2022-01-13 19:00:00,3,18.758501435760834,52.88168602124366,Cloudy,10.325665983953481
309,2022-01-13 20:00:00,3,29.222933264714218,92.6088802045244,Windy,11.612904518192682
310,2022-01-13 21:00:00,2,35.01085729450218,77.1226115573485,Stormy,18.71874496497119
311,2022-01-13 22:00:00,2,33.106908185120595,68.6324171272563,Windy,13.445013745883895
312,2022-01-13 23:00:00,1,19.797686393108002,44.74981742902257,Rainy,9.62555902438474
313,2022-01-14 00:00:00,6,43.420284823211794,85.90323073770358,Stormy,16.193500725317787
314,2022-01-14 01:00:00,2,35.826392084351895,96.40484091879911,Stormy,19.01065641908818
315,2022-01-14 02:00:00,4,29.402391837899025,85.69586260401812,Rainy,0.44132297364581685
316,2022-01-14 03:00:00,3,31.410226118202328,20.125208415317832,Cloudy,19.650425445120774
317,2022-01-14 04:00:00,3,24.686002184972647,70.91210961467256,Stormy,1.7226427812736067
318,2022-01-14 05:00:00,1,18.67058463254051,24.090830515368058,Cloudy,16.287735585375227
319,2022-01-14 06:00:00,3,22.459043752794155,40.60857762669775,Rainy,5.60669505102825
320,2022-01-14 07:00:00,3,36.52461386625292,24.761976027821735,Windy,2.643593155077435
321,2022-01-14 08:00:00,6,10.503772102041456,68.30363623595102,Stormy,8.797112794276698
322,2022-01-14 09:00:00,5,14.062542417742069,74.92719307940854,Cloudy,12.879131588952271
323,2022-01-14 10:00:00,4,11.610092470761346,29.159011045272408,Stormy,7.6190369004695
324,2022-01-14 11:00:00,6,11.425508081163954,50.707110643598355,Cloudy,1.0913081656539791
325,2022-01-14 12:00:00,5,39.94112044038525,56.498920716443365,Stormy,11.989222793174331
326,2022-01-14 13:00:00,3,34.62802507830083,49.52424174087333,Stormy,18.048065522213495
327,2022-01-14 14:00:00,1,26.59608401805638,29.682000038815445,Stormy,7.664307318945034
328,2022-01-14 15:00:00,1,13.424195622785051,53.515823214998036,Windy,4.326655552616541
329,2022-01-14 16:00:00,3,27.20655562908913,80.09424382467344,Stormy,8.851546918656307
330,2022-01-14 17:00:00,2,26.571511977319798,25.680613162660435,Cloudy,0.9672542209756174
331,2022-01-14 18:00:00,5,16.062065446850532,26.414401126552278,Windy,16.409751689605496
332,2022-01-14 19:00:00,3,25.184807723329058,48.38170334687874,Sunny,16.526816219003734
333,2022-01-14 20:00:00,1,23.947665703908072,95.33805692951401,Cloudy,11.760009268592569
334,2022-01-14 21:00:00,1,31.554753431827578,73.48581173783313,Cloudy,7.062057778767789
335,2022-01-14 22:00:00,5,32.228277780367534,74.29359653380519,Sunny,15.995667288915667
336,2022-01-14 23:00:00,4,11.585640342021557,48.9535992670292,Windy,11.093740495767344
337,2022-01-15 00:00:00,3,23.111441511926493,67.49286329668308,Stormy,16.518646171000324
338,2022-01-15 01:00:00,6,31.905097049998272,20.81049472221947,Cloudy,12.629175851660413
339,2022-01-15 02:00:00,3,27.60976905030307,70.88768371276338,Sunny,15.688109464255946
340,2022-01-15 03:00:00,4,39.97714444159128,93.06295580609894,Stormy,11.971259864355199
341,2022-01-15 04:00:00,5,33.05427710666308,69.00587746758553,Windy,8.282821364313325
342,2022-01-15 05:00:00,5,15.70270494785004,89.89588747730761,Cloudy,19.15891719852275
343,2022-01-15 06:00:00,1,12.469906159015045,77.9178444372875,Stormy,10.822276497576894
344,2022-01-15 07:00:00,4,32.48467473722104,29.644673312295218,Stormy,12.101790370810768
345,2022-01-15 08:00:00,5,10.927895868956764,92.19626458286734,Rainy,4.409752788294985
346,2022-01-15 09:00:00,2,30.502145344571215,25.31550754846199,Sunny,12.51301578854553
347,2022-01-15 10:00:00,3,42.908058449873515,62.7173978038211,Stormy,11.432152989658878
348,2022-01-15 11:00:00,1,30.141596225655764,31.370969903476613,Windy,3.696767958940499
349,2022-01-15 12:00:00,6,23.58594741722827,20.936528858472325,Rainy,1.1917419470628743
350,2022-01-15 13:00:00,4,32.51508764548236,53.76274081021112,Stormy,12.087186394295422
351,2022-01-15 14:00:00,1,26.03885116720308,43.6032566123325,Stormy,15.27384538700641
352,2022-01-15 15:00:00,5,29.096587626057723,58.88003950380824,Windy,10.468027418440165
353,2022-01-15 16:00:00,5,42.95126830717838,66.17599093876407,Rainy,4.5354525063929145
354,2022-01-15 17:00:00,6,23.513592323027098,23.499125784715787,Rainy,13.330439533860698
355,2022-01-15 18:00:00,6,43.641669733837,29.84026360989965,Sunny,1.602114532192045
356,2022-01-15 19:00:00,6,41.68727246846223,64.69139171603402,Stormy,8.836674096039092
357,2022-01-15 20:00:00,6,16.852689717625374,47.45338825381266,Sunny,3.2673351679684037
358,2022-01-15 21:00:00,6,12.427645530630791,78.33387900395584,Rainy,3.689181021197667
359,2022-01-15 22:00:00,2,13.527230048209933,72.18333188735517,Sunny,4.045878983164073
360,2022-01-15 23:00:00,3,10.637763897804241,87.64834903919254,Windy,7.734141140879558
361,2022-01-16 00:00:00,4,13.305503626457494,75.39942613353801,Cloudy,1.0230041124079525
362,2022-01-16 01:00:00,1,33.90523706957249,54.394486191211854,Windy,7.955868818581964
363,2022-01-16 02:00:00,6,12.491602696108014,73.8373297915546,Rainy,10.234148942294016
364,2022-01-16 03:00:00,3,21.164147060281646,42.03049394043348,Windy,9.665885699326504
365,2022-01-16 04:00:00,5,39.570635883930905,44.505079902257016,Rainy,7.655682008060811
366,2022-01-16 05:00:00,3,10.814517750753906,83.11881279366347,Windy,16.78293216141505
367,2022-01-16 06:00:00,6,38.50639689061275,55.71356131212657,Stormy,2.906533848410082
368,2022-01-16 07:00:00,1,19.864917117068998,83.8704272414682,Stormy,10.113934875627479
369,2022-01-16 08:00:00,6,14.135768966757968,85.79378989346228,Windy,1.240828339131086
370,2022-01-16 09:00:00,3,34.38580078774527,88.6049870129027,Sunny,1.423113577558195
371,2022-01-16 10:00:00,5,32.01299963729594,93.33081886729659,Rainy,11.477316993541926
372,2022-01-16 11:00:00,3,40.71152047344685,54.4788176410637,Stormy,11.32036849775642
373,2022-01-16 12:00:00,6,35.727486533136,45.509345465691105,Rainy,17.56067025688914
374,2022-01-16 13:00:00,4,38.121832563469695,66.5758997275291,Stormy,11.157473513201463
375,2022-01-16 14:00:00,3,19.871210039995727,49.69379387501021,Cloudy,19.195820408097003
376,2022-01-16 15:00:00,4,16.2103840322903,68.08593334401863,Windy,0.9738969679985954
377,2022-01-16 16:00:00,6,36.27151630743004,76.44686901150597,Stormy,1.9601536956148213
378,2022-01-16 17:00:00,3,38.239215874354244,75.07240147937095,Windy,0.8813172314076279
379,2022-01-16 18:00:00,5,44.66767997002356,49.96423096160971,Cloudy,3.7055370066708004
380,2022-01-16 19:00:00,2,24.441618691899926,33.34881613590022,Rainy,10.825402218833561
381,2022-01-16 20:00:00,2,23.02063300274741,54.4423470769766,Windy,12.911443628548561
382,2022-01-16 21:00:00,4,37.17445362596989,31.4075315265527,Stormy,0.911703158973376
383,2022-01-16 22:00:00,6,21.928123908855625,91.20776281470467,Cloudy,18.919417796911986
384,2022-01-16 23:00:00,4,42.57650639612476,47.67019685902859,Stormy,16.84330753300762
385,2022-01-17 00:00:00,6,40.044446314505414,32.3567797778659,Cloudy,5.932249643141862
386,2022-01-17 01:00:00,6,25.014790958125644,22.035820792460072,Cloudy,1.5437506045293592
387,2022-01-17 02:00:00,2,36.28048737270241,71.66579090291874,Stormy,3.3977414643811454
388,2022-01-17 03:00:00,5,36.40900059296388,70.95218539637946,Windy,2.5388882750994535
389,2022-01-17 04:00:00,5,13.60933540925764,47.248333326503335,Rainy,2.465675585978937
390,2022-01-17 05:00:00,3,41.58935173378484,25.736951107812082,Rainy,10.371233773314678
391,2022-01-17 06:00:00,4,27.683833035675,52.770311591618565,Cloudy,4.916948849868006
392,2022-01-17 07:00:00,5,38.92601131377096,44.897399605071485,Stormy,7.162794330582889
393,2022-01-17 08:00:00,1,21.20173603607141,74.16965117880075,Cloudy,19.790106667686448
394,2022-01-17 09:00:00,3,41.343312997367015,68.46233995621523,Rainy,13.686284978506896
395,2022-01-17 10:00:00,3,23.62205875569571,49.167498255803196,Cloudy,18.979613340940027
396,2022-01-17 11:00:00,2,10.379317801810442,37.43140434039921,Cloudy,2.851131100662312
397,2022-01-17 12:00:00,4,41.68836917467423,99.04287729244734,Rainy,7.642789496651385
398,2022-01-17 13:00:00,5,13.195033687514675,56.32012969568919,Windy,11.094636065647085
399,2022-01-17 14:00:00,5,21.175977315664518,75.06193886241897,Cloudy,1.5351612377747603
400,2022-01-17 15:00:00,6,43.252168846778176,31.244237406268862,Windy,0.0837488725591573
401,2022-01-17 16:00:00,3,43.271250142814466,58.84717597275183,Cloudy,13.40868667593835
402,2022-01-17 17:00:00,4,30.070326084315013,22.202937589557237,Stormy,12.836390336028707
403,2022-01-17 18:00:00,4,32.114302425942974,60.436409432835994,Cloudy,8.215776199992234
404,2022-01-17 19:00:00,4,25.695593269241193,97.12139256941619,Cloudy,9.792881520640652
405,2022-01-17 20:00:00,6,20.262377009432257,50.736537038864014,Sunny,8.308860011841793
406,2022-01-17 21:00:00,2,21.503259087947058,23.119681005992927,Stormy,0.48010089689777713
407,2022-01-17 22:00:00,5,33.53814596269635,22.47646327354748,Stormy,6.707432124349248
408,2022-01-17 23:00:00,4,36.333108530318796,51.03894079574956,Windy,3.5416451079457967
409,2022-01-18 00:00:00,6,37.7052665304047,32.801994917055524,Windy,1.9684837820273748
410,2022-01-18 01:00:00,2,37.63663499780939,21.868167706254873,Cloudy,19.134408677786997
411,2022-01-18 02:00:00,6,13.192213606704163,80.49708911601414,Rainy,11.987194500843312
412,2022-01-18 03:00:00,1,27.304710664590353,56.681840710551256,Cloudy,14.573125684732053
413,2022-01-18 04:00:00,3,12.01455660058255,43.139581757812365,Sunny,6.30727486532235
414,2022-01-18 05:00:00,5,29.233510881330744,92.00665464131846,Cloudy,7.862942589880304
415,2022-01-18 06:00:00,6,25.453567548068193,29.29111681604205,Sunny,4.73847987793447
416,2022-01-18 07:00:00,6,41.06964639654049,96.47350631642554,Cloudy,1.9393134193084949
417,2022-01-18 08:00:00,5,22.28202543932275,45.117337390188226,Windy,3.580632748831676
418,2022-01-18 09:00:00,3,14.097345574966205,91.0722937846945,Cloudy,15.950280905929716
419,2022-01-18 10:00:00,1,15.004708871849255,68.23543011835693,Windy,13.550916103675517
420,2022-01-18 11:00:00,2,36.65287211011153,86.136588779319,Rainy,10.938577519709538
421,2022-01-18 12:00:00,6,31.637632216069136,98.72105305683715,Rainy,9.50179745733536
422,2022-01-18 13:00:00,3,13.53929366429766,43.07243502549966,Stormy,18.44868567312249
423,2022-01-18 14:00:00,2,12.943738214024911,96.89083883260744,Cloudy,1.454698955573368
424,2022-01-18 15:00:00,2,34.5339196010692,51.15855159219363,Stormy,5.612016264758319
425,2022-01-18 16:00:00,2,12.546705222746773,50.84095237895379,Cloudy,6.998757071414281
426,2022-01-18 17:00:00,1,38.76510207516247,47.230968340360455,Rainy,15.648516244255756
427,2022-01-18 18:00:00,1,34.718477950477364,63.312608587806814,Sunny,19.850292403239425
428,2022-01-18 19:00:00,2,12.847207322466492,32.33160345427897,Stormy,4.813410295143061
429,2022-01-18 20:00:00,4,12.969319992981717,64.2969188286409,Stormy,17.486146682741612
430,2022-01-18 21:00:00,5,44.53238524754114,63.33638499280032,Rainy,16.612455208635826
431,2022-01-18 22:00:00,1,23.09947785146421,80.9521450083896,Rainy,4.493147952835333
432,2022-01-18 23:00:00,4,22.972475147341182,86.69199695500684,Sunny,7.986651603984452
433,2022-01-19 00:00:00,4,38.44798485401259,55.23530802499393,Stormy,8.193457385850383
434,2022-01-19 01:00:00,6,43.153700208435055,44.1866599481195,Rainy,19.564413370531167
435,2022-01-19 02:00:00,5,44.51003723380048,40.746791785367556,Rainy,3.6178380275779665
436,2022-01-19 03:00:00,2,36.36823648406296,35.569906936389756,Sunny,15.98315942209564
437,2022-01-19 04:00:00,6,23.169085493582052,24.61180657592199,Sunny,6.683854283462198
438,2022-01-19 05:00:00,6,12.922525084453406,47.395838306777065,Windy,14.617406915523208
439,2022-01-19 06:00:00,4,37.20014205746028,41.61981537046266,Cloudy,8.400220085913258
440,2022-01-19 07:00:00,4,29.544148740753176,97.31339086931258,Windy,11.5671952623308
441,2022-01-19 08:00:00,4,24.84777032364417,64.61670610000351,Sunny,16.652235466522622
442,2022-01-19 09:00:00,2,41.722403478315755,47.78216312244061,Rainy,16.083311299677682
443,2022-01-19 10:00:00,2,13.891911880715297,66.43740807949568,Sunny,17.328463670794005
444,2022-01-19 11:00:00,6,27.24187865018007,31.13573610765564,Stormy,1.1923465068931804
445,2022-01-19 12:00:00,6,10.397377566859667,55.523499936176236,Rainy,13.841011060794896
446,2022-01-19 13:00:00,1,26.40312246979442,70.0987457136851,Windy,2.7997475344352574
447,2022-01-19 14:00:00,1,11.970614648864307,59.11182654339611,Windy,8.316371360368219
448,2022-01-19 15:00:00,4,14.158627069382518,52.14230405234594,Windy,10.97176830109377
449,2022-01-19 16:00:00,2,14.11341863719867,99.50787111197586,Rainy,8.054789694936614
450,2022-01-19 17:00:00,2,32.72236057406222,90.42518097191416,Cloudy,10.39223351606015
451,2022-01-19 18:00:00,6,36.11157077428982,69.87247665275521,Cloudy,19.930526175972382
452,2022-01-19 19:00:00,5,30.417906778400585,65.55018889458262,Cloudy,2.7043462742570945
453,2022-01-19 20:00:00,4,43.67603919660897,69.65283838596673,Sunny,13.509120906728512
454,2022-01-19 21:00:00,1,23.12047028332964,36.10496862579466,Sunny,7.920019327712304
455,2022-01-19 22:00:00,5,19.999923019865125,51.61101946114549,Stormy,2.6601959781465756
456,2022-01-19 23:00:00,2,40.40096948663111,23.156762631271945,Rainy,3.1747352674861906
457,2022-01-20 00:00:00,1,17.82585434818084,58.04368299894613,Stormy,18.98546212491234
458,2022-01-20 01:00:00,4,43.7127888804214,63.44196671661305,Sunny,17.592029934235242
459,2022-01-20 02:00:00,2,10.425406614143572,38.21997888825677,Rainy,18.140839208300438
460,2022-01-20 03:00:00,4,43.94575893476737,97.1223077732411,Windy,19.83065551654773
461,2022-01-20 04:00:00,6,11.510596918270164,92.75636887497936,Rainy,4.166307800170359
462,2022-01-20 05:00:00,5,41.19000897943249,77.77145883647248,Sunny,7.1087867472812345
463,2022-01-20 06:00:00,5,28.469538818020496,62.670930301229006,Windy,13.384380598497334
464,2022-01-20 07:00:00,5,44.753767864175515,89.5975327718148,Windy,9.676050797212945
465,2022-01-20 08:00:00,3,12.58287976573896,30.452187505877035,Rainy,8.36779066756667
466,2022-01-20 09:00:00,4,29.384899954046226,83.2407835419908,Cloudy,7.156224986711861
467,2022-01-20 10:00:00,5,43.92558874666847,29.985665117347864,Sunny,11.875612638869043
468,2022-01-20 11:00:00,6,28.30842454595521,83.53685300395243,Sunny,11.51186857280164
469,2022-01-20 12:00:00,5,32.028952334734186,42.06140546010856,Cloudy,3.2291566812848016
470,2022-01-20 13:00:00,4,34.3512041144616,90.16724648145511,Stormy,9.43479675036878
471,2022-01-20 14:00:00,5,25.908937266872062,95.52336750603183,Stormy,11.069435524196997
472,2022-01-20 15:00:00,4,31.96453280294222,31.90367755240925,Sunny,11.40573877462781
473,2022-01-20 16:00:00,2,30.45100091730851,57.01404840523148,Cloudy,4.202143858247036
474,2022-01-20 17:00:00,6,41.540530367184616,98.47899025301481,Cloudy,14.845427845045736
475,2022-01-20 18:00:00,4,11.590623311951026,58.67259487785173,Windy,0.5039818964213927
476,2022-01-20 19:00:00,4,19.83371163572806,89.08380180116362,Stormy,7.096637110863253
477,2022-01-20 20:00:00,3,43.264401942679555,67.09852177050558,Stormy,15.604252970712672
478,2022-01-20 21:00:00,2,41.159232436182066,50.02639263356815,Windy,11.277858421108046
479,2022-01-20 22:00:00,6,25.947986347499953,42.862684442069614,Rainy,5.223248650217204
480,2022-01-20 23:00:00,3,31.704640923053784,36.257847286886985,Stormy,13.899062386860955
481,2022-01-21 00:00:00,5,19.70834140433964,80.94385531021578,Windy,11.347818883121468
482,2022-01-21 01:00:00,4,16.584240590331646,50.92324054584223,Cloudy,15.924872189127743
483,2022-01-21 02:00:00,6,26.229444172899374,60.90203697606009,Rainy,14.700503723796468
484,2022-01-21 03:00:00,2,22.36732798091185,59.386038400094556,Sunny,12.202158440724693
485,2022-01-21 04:00:00,3,30.427963914780523,66.1823223386505,Cloudy,9.76355350621628
486,2022-01-21 05:00:00,4,12.720712293774469,89.24617164996418,Rainy,2.663642513350468
487,2022-01-21 06:00:00,1,44.10381826831583,98.45914748667435,Windy,5.226660357707676
488,2022-01-21 07:00:00,6,44.5173760567861,52.606736685905354,Cloudy,8.381989458341705
489,2022-01-21 08:00:00,3,34.43565999069108,86.20151376850424,Rainy,11.985985740127774
490,2022-01-21 09:00:00,2,28.763372822044214,81.16222357237741,Sunny,10.274157104306097
491,2022-01-21 10:00:00,3,20.83346657002147,65.88231611644586,Cloudy,5.76369051919059
492,2022-01-21 11:00:00,3,38.48282568974321,96.48377148895464,Cloudy,0.12928715579421102
493,2022-01-21 12:00:00,3,33.96559103938577,36.037961242272225,Stormy,9.924784438016278
494,2022-01-21 13:00:00,5,15.691592877071194,28.74113682476971,Rainy,5.712519771244862
495,2022-01-21 14:00:00,1,41.88245145728449,88.31695735643378,Rainy,14.692166014210702
496,2022-01-21 15:00:00,2,38.78880350231091,55.13198533069986,Stormy,0.4789253054096698
497,2022-01-21 16:00:00,2,43.242996965217344,87.75750833656484,Windy,11.696556226115817
498,2022-01-21 17:00:00,2,35.4001827935926,91.44721641563319,Windy,18.82948475012131
499,2022-01-21 18:00:00,4,31.469531857752646,24.996607489525715,Stormy,3.48818534222999
500,2022-01-21 19:00:00,6,24.63850627017166,90.67718103888485,Cloudy,9.432989815011908
501,2022-01-21 20:00:00,2,42.64549691739047,55.86552442955377,Sunny,1.8284398363427634
502,2022-01-21 21:00:00,6,40.31223613251429,60.83459912033858,Windy,12.513638245227053
503,2022-01-21 22:00:00,2,11.58265345371663,70.12740088745682,Sunny,11.010633611924511
504,2022-01-21 23:00:00,1,10.92284410740382,94.11060853840694,Rainy,8.147310484256646
505,2022-01-22 00:00:00,4,23.176217840731738,21.52928755438112,Rainy,10.427540429474824
506,2022-01-22 01:00:00,4,38.36936657736415,58.14747746542537,Windy,17.931493169380204
507,2022-01-22 02:00:00,3,44.55466452602305,75.01776339444486,Cloudy,3.9258860462213407
508,2022-01-22 03:00:00,5,15.264591188623486,77.81655661585827,Rainy,0.4512902341069447
509,2022-01-22 04:00:00,4,30.79457503732473,75.40259452296864,Sunny,17.23329769398202
510,2022-01-22 05:00:00,4,23.331179982085754,30.75481035264975,Cloudy,11.54234164775813
511,2022-01-22 06:00:00,1,43.94700392351111,43.9516470697345,Windy,17.81316910923685
512,2022-01-22 07:00:00,2,39.4741623097498,48.69724203336108,Rainy,11.938904468263452
513,2022-01-22 08:00:00,4,39.341504664889825,84.3549766143604,Windy,16.20322179919405
514,2022-01-22 09:00:00,4,26.40426059282396,42.30078979316424,Cloudy,8.593467267102959
515,2022-01-22 10:00:00,5,24.518682581818283,36.85639710937625,Cloudy,14.997198625765375
516,2022-01-22 11:00:00,6,19.569247517574716,96.5958415230477,Cloudy,18.26082933779712
517,2022-01-22 12:00:00,1,11.973142382782449,20.709062809077512,Stormy,11.442459274444126
518,2022-01-22 13:00:00,5,40.265283168926864,99.82566845455825,Stormy,3.6157030112475907
519,2022-01-22 14:00:00,4,38.45153531955272,74.14570390859166,Sunny,5.375952300603963
520,2022-01-22 15:00:00,4,44.99011856501457,86.27754395592936,Cloudy,3.9728915379481156
521,2022-01-22 16:00:00,1,44.88228929758669,43.56955170769545,Cloudy,4.937140551914658
522,2022-01-22 17:00:00,3,29.44010969609196,21.145222213364796,Rainy,6.128308987020727
523,2022-01-22 18:00:00,3,36.91455953131786,79.0295614849224,Sunny,11.10267573506377
524,2022-01-22 19:00:00,4,43.06680054588498,86.73156776005406,Sunny,11.759832589276655
525,2022-01-22 20:00:00,4,39.737658673709404,79.23809055628153,Windy,8.529994944837222
526,2022-01-22 21:00:00,5,18.65718356101192,31.428022984067088,Cloudy,12.308415596416708
527,2022-01-22 22:00:00,6,25.76904473585327,80.27423378055752,Rainy,1.6314985122273185
528,2022-01-22 23:00:00,6,14.520579530302324,81.51382256861127,Windy,1.7557647411631994
529,2022-01-23 00:00:00,5,43.39178595405528,72.6832412536044,Stormy,3.436589207153169
530,2022-01-23 01:00:00,5,31.216112205780803,81.28927462364689,Cloudy,10.361549960806895
531,2022-01-23 02:00:00,2,18.002498192621196,87.67371517421857,Sunny,4.279893573966271
532,2022-01-23 03:00:00,4,33.50952395420499,69.08832913899667,Cloudy,5.665688069851546
533,2022-01-23 04:00:00,2,31.634488416026354,27.088377117574325,Cloudy,8.006256723459881
534,2022-01-23 05:00:00,3,22.535695131149417,59.01022477337687,Stormy,16.237322480207595
535,2022-01-23 06:00:00,4,13.974515726987015,26.211946773728407,Rainy,0.27724271825720237
536,2022-01-23 07:00:00,4,33.50506184574799,52.60344248259447,Rainy,12.987576404732447
537,2022-01-23 08:00:00,1,28.210769531632767,52.56851913005021,Rainy,13.377530620813706
538,2022-01-23 09:00:00,4,37.03114371074737,25.280787531219325,Windy,15.97311560713273
539,2022-01-23 10:00:00,3,28.20572253891977,47.905642717558344,Rainy,18.655058781206264
540,2022-01-23 11:00:00,6,39.826352511148905,28.879847903305187,Windy,0.40275697898579654
541,2022-01-23 12:00:00,6,29.316739357106993,84.65881680073777,Stormy,3.0756741102643237
542,2022-01-23 13:00:00,4,29.632829003738518,95.81504207715766,Cloudy,17.723425881119862
543,2022-01-23 14:00:00,6,40.682876093042076,25.78531802063509,Windy,9.170371243740307
544,2022-01-23 15:00:00,2,24.121900317433898,96.40921658333612,Stormy,11.29181277866927
545,2022-01-23 16:00:00,4,14.690532995772426,61.80612794693961,Windy,13.260544074462947
546,2022-01-23 17:00:00,2,11.007393670966865,43.96525423630991,Stormy,13.581332089912747
547,2022-01-23 18:00:00,5,36.42980394857666,26.14896602209308,Rainy,18.634808066330166
548,2022-01-23 19:00:00,5,31.710834297371264,60.04994144563342,Rainy,19.938988348233394
549,2022-01-23 20:00:00,1,34.642791883472825,83.56124355925989,Stormy,14.403149218618804
550,2022-01-23 21:00:00,4,17.453745652811875,76.56691818133585,Sunny,5.744424184103016
551,2022-01-23 22:00:00,5,14.773001645536942,24.0180809171179,Stormy,17.595048045886873
552,2022-01-23 23:00:00,5,10.509063298375867,25.832146829432283,Windy,0.9844182908152321
553,2022-01-24 00:00:00,6,22.270564558230895,52.229862610610965,Stormy,4.6216170574899245
554,2022-01-24 01:00:00,1,30.64711903991216,43.623239523835466,Cloudy,17.947714349274296
555,2022-01-24 02:00:00,1,23.72854157849063,38.59074584448383,Sunny,5.123830288787099
556,2022-01-24 03:00:00,6,25.31162227083052,42.48035991269709,Stormy,4.41302119243497
557,2022-01-24 04:00:00,4,41.645554307281195,84.27861946375077,Sunny,2.762505862804945
558,2022-01-24 05:00:00,2,22.188941345815515,94.33824429054832,Sunny,17.18223515293833
559,2022-01-24 06:00:00,4,27.989632120593377,52.408215562205314,Stormy,10.001165183821733
560,2022-01-24 07:00:00,2,37.42785544594001,92.48888017059977,Stormy,13.497864061083096
561,2022-01-24 08:00:00,1,23.878997381244456,45.71965609983056,Rainy,4.781327681500594
562,2022-01-24 09:00:00,3,31.773034507975574,58.11495890750333,Stormy,15.16080842022433
563,2022-01-24 10:00:00,4,40.18272980613608,38.08231982527998,Stormy,15.20011089924197
564,2022-01-24 11:00:00,3,43.23322182801748,71.23808337406751,Rainy,6.251960498166003
565,2022-01-24 12:00:00,2,15.147571832516327,98.31848921398472,Rainy,8.213652660205657
566,2022-01-24 13:00:00,4,42.43056688065231,68.2794476834703,Cloudy,4.193805548604017
567,2022-01-24 14:00:00,3,27.224070257783836,48.62512672908391,Stormy,19.531220466458088
568,2022-01-24 15:00:00,3,19.038553590463543,71.82539567924226,Windy,12.912051541168232
569,2022-01-24 16:00:00,4,26.069751468339145,29.833654277231005,Sunny,18.69087761431031
570,2022-01-24 17:00:00,3,44.3011401349917,91.09272642123189,Rainy,6.067710872582664
571,2022-01-24 18:00:00,4,27.241633289750435,60.24671606238691,Stormy,15.637818259937795
572,2022-01-24 19:00:00,3,21.506306360062787,55.94797936317136,Windy,15.31717287769484
573,2022-01-24 20:00:00,1,32.1690299010854,66.86918307628153,Sunny,13.83311303733083
574,2022-01-24 21:00:00,4,18.405096657236758,69.9827090231522,Stormy,19.31277950533601
575,2022-01-24 22:00:00,1,12.655216483803237,25.742064498121042,Windy,7.871106722126311
576,2022-01-24 23:00:00,6,14.510790266872723,74.60937769787219,Sunny,2.614346471795146
577,2022-01-25 00:00:00,5,14.481604363522035,39.35453442524236,Windy,13.434177184881214
578,2022-01-25 01:00:00,1,15.316594272930303,77.11621060052718,Rainy,14.586196009544123
579,2022-01-25 02:00:00,3,14.858951042729355,85.80278355073574,Stormy,11.501211469176294
580,2022-01-25 03:00:00,2,32.43061606811251,84.31668060420162,Windy,4.136357862667925
581,2022-01-25 04:00:00,6,16.365802953970068,64.20007739263113,Windy,10.089118833387108
582,2022-01-25 05:00:00,1,22.09835491633521,61.613591384860094,Stormy,6.243794731382588
583,2022-01-25 06:00:00,6,41.387594346710415,31.430076907152937,Sunny,8.54933056333378
584,2022-01-25 07:00:00,1,26.588657409200533,82.02769203225085,Stormy,12.904371516893278
585,2022-01-25 08:00:00,1,33.364520848235955,41.71275043573715,Windy,14.90429485381669
586,2022-01-25 09:00:00,2,16.031195492057044,59.73563382543573,Cloudy,4.644493818026863
587,2022-01-25 10:00:00,2,16.730115658303475,42.74192743420134,Sunny,8.106507212939068
588,2022-01-25 11:00:00,1,11.43040156932676,30.706269039975453,Windy,5.383231419832583
589,2022-01-25 12:00:00,5,15.912727207525759,70.36461575133893,Cloudy,3.9726322772373823
590,2022-01-25 13:00:00,2,19.750661866118552,24.346562785832305,Sunny,15.667744399916767
591,2022-01-25 14:00:00,2,16.19536694968614,79.891618730096,Rainy,18.185053888739848
592,2022-01-25 15:00:00,2,13.104588681496946,45.406943620889336,Stormy,7.404643713691534
593,2022-01-25 16:00:00,4,14.222255488521029,20.010775440358827,Sunny,15.025578487475338
594,2022-01-25 17:00:00,6,26.127256881145403,60.89033113897838,Sunny,17.93990578728822
595,2022-01-25 18:00:00,1,17.221680144202736,23.74815268220825,Windy,16.92248421060463
596,2022-01-25 19:00:00,5,22.749445136682642,42.09356462567196,Cloudy,3.656267770784518
597,2022-01-25 20:00:00,2,27.619604479919992,76.5581189964573,Sunny,19.125837630267227
598,2022-01-25 21:00:00,4,34.163819002027786,25.015169729749267,Stormy,7.533528808589249
599,2022-01-25 22:00:00,6,11.375924894438462,87.1470793884802,Sunny,6.784813223476727
600,2022-01-25 23:00:00,3,37.97936396181649,20.30559381268665,Sunny,1.2486265455556067
601,2022-01-26 00:00:00,3,31.97651363218177,39.74590953615218,Windy,9.72347308209766
602,2022-01-26 01:00:00,2,12.861566118210517,79.27232449216572,Sunny,2.180272312818574
603,2022-01-26 02:00:00,5,40.575251843737206,45.30161197834454,Cloudy,4.97079641854852
